"analysis_protocol","method","seed","guide","estimate"
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt132",-0.0791986441527505
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt133",0.0134886847099023
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt137",-0.0372045681799415
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt140",-0.0306500404911455
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt143",-0.0589491671478429
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt144",0.135192076612505
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt146",0.0659063516819861
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt148",-0.00421253821194264
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt149",-0.084616979169056
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt152",0.10416659687414
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt153",0.0285560917280897
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt157",-0.0051198657670192
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt158",-0.0828080363094746
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt160",-0.0884275608032689
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt161",-0.0173766953436997
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt162",-0.0346129670013538
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt163",-0.000928882369435072
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt164",0.0104168167685769
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt166",0.0847496147778994
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt168",0.0334057534565242
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt171",0.0952513384276133
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt172",0.0463739369410419
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt173",-0.0507453946123357
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt174",0.0141314849014383
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt178",0.0937296138724117
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt180",0.0192406022639167
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt181",0.0280110701710023
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt182",0.0902734945443645
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt183",0.0200481686074131
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt186",-0.0609780362290892
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt188",0.0765463730198595
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt192",0.0133272679331099
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt193",0.058924459999837
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt196",0.00389028903500922
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt197",-0.0995826180643106
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt200",-0.0884628611841235
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt201",-0.0133929676064473
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt202",-0.0807443861194449
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt205",-0.0104026018456297
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt207",0.0962025116327261
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt208",-0.108327035780635
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt209",-0.106119322925986
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt210",-0.0680909862366487
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt213",0.00904756707956763
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt215",-0.0303130206606525
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt217",-0.0926787058530973
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt218",0.0509021248326166
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt219",0.0248985336088322
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt221",0.00883654975484061
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt222",-0.114227942662222
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt224",-0.031679588305053
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt226",0.00556433935218136
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt227",-0.0551432599165651
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt229",0.0948244687810788
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt231",-0.15862011373261
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt233",-0.0178048064812316
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt234",-0.0447300721305539
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt235",0.00823594226993761
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt236",0.0461083476003622
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt238",-0.057579294593459
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt239",-0.018370996786549
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt240",0.0155960103055956
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt241",0.0445395654936781
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt245",0.0714704656128881
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt246",0.110331544168018
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt247",-0.146148180483895
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt250",0.053084893553867
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt258",-0.0464976747701164
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt259",0.0991540662107078
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt260",0.00840394438624733
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt261",-0.0160258769961229
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt262",-0.0487802760509097
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt265",-0.0529804818990876
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt266",0.0630424783657564
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt267",-0.0346188576394591
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt269",0.101344901988264
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt271",-0.0834621207865536
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt274",0.023001290820286
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt276",-0.0232849649921257
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt277",0.0407432319732406
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt281",0.108134557601727
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt285",0.0715051464308251
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt287",-0.0972165043753842
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt288",0.0362665045665862
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt289",-0.0315576890560357
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt290",-0.00534790355513113
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt292",0.0127628436899607
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt294",0.0648833888608448
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250726,"ntgt299",-0.0803259447660273
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt2",0.11810480606603
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt5",0.00661239260748392
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt7",0.00537068817081309
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt8",0.161998460586342
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt10",0.052695614253777
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt11",0.0557656164570038
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt12",-0.060297220899068
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt18",-0.00736668482812268
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt19",-0.0735508738624044
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt20",-0.0268478990791686
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt22",0.0489357396806082
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt23",-0.0721256538301032
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt24",-0.0811421039815019
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt25",0.0281616674713203
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt26",-0.007738135119562
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt27",-0.0656693086113767
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt28",-0.0433779677111357
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt29",0.0497527134885448
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt32",0.0199624957284745
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt34",0.0125109923243485
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt35",0.00937617346321391
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt38",-0.0764916801171284
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt39",-0.0910197651945252
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt42",-0.123500594195574
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt43",0.0376538669331058
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt45",0.0470467959210939
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt52",0.0303870182750818
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt56",-0.0323824440636342
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt61",0.0245731847491866
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt62",0.156748206400669
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt63",-0.0639074916603228
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt65",-0.0531314772834916
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt69",0.0943576953380284
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt72",0.0862124159757627
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt76",-0.0289728362970922
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt78",0.0877232854069929
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt80",-0.020523519272649
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt89",0.0485669935173803
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt90",-0.0311201551521326
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt92",0.218709523694407
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt93",-0.011157473448241
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt94",-0.0159039224382291
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt95",-0.00375123154730631
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt97",-0.0239701565586016
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt99",0.0911447075444997
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt102",-0.0400474247197616
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt104",0.0272376677862238
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt107",0.0192116276828006
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt109",-0.0793630686423113
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt110",0.195337290542111
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt113",-0.0412512253391245
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt114",0.0513366399655412
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt115",0.101052313055356
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt116",-0.0328095259221722
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt117",0.00913921666392654
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt119",0.0972836445527012
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt125",-0.1245014009251
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt126",0.0018218049504488
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt129",-0.0500940763900692
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt130",0.0294666440825872
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt131",0.0947123964092938
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt132",-0.0791986441527505
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt133",0.0134886847099023
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt137",-0.0372045681799415
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt140",-0.0306500404911455
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt143",-0.0589491671478429
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt144",0.135192076612505
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt146",0.0659063516819861
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt148",-0.00421253821194264
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt149",-0.084616979169056
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt152",0.10416659687414
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt153",0.0285560917280897
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt157",-0.0051198657670192
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt158",-0.0828080363094746
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt160",-0.0884275608032689
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt161",-0.0173766953436997
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt162",-0.0346129670013538
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt163",-0.000928882369435072
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt164",0.0104168167685769
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt166",0.0847496147778994
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt168",0.0334057534565242
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt171",0.0952513384276133
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt172",0.0463739369410419
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt173",-0.0507453946123357
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt174",0.0141314849014383
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt178",0.0937296138724117
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt180",0.0192406022639167
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt181",0.0280110701710023
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt182",0.0902734945443645
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt183",0.0200481686074131
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt186",-0.0609780362290892
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt188",0.0765463730198595
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt192",0.0133272679331099
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt193",0.058924459999837
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt196",0.00389028903500922
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt197",-0.0995826180643106
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt200",-0.0884628611841235
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt201",-0.0133929676064473
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt202",-0.0807443861194449
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt205",-0.0104026018456297
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt207",0.0962025116327261
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt208",-0.108327035780635
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt209",-0.106119322925986
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt210",-0.0680909862366487
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt213",0.00904756707956763
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt215",-0.0303130206606525
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt217",-0.0926787058530973
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt218",0.0509021248326166
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt219",0.0248985336088322
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt221",0.00883654975484061
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt222",-0.114227942662222
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt224",-0.031679588305053
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt226",0.00556433935218136
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt227",-0.0551432599165651
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt229",0.0948244687810788
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt231",-0.15862011373261
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt233",-0.0178048064812316
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt234",-0.0447300721305539
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt235",0.00823594226993761
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt236",0.0461083476003622
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt238",-0.057579294593459
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt239",-0.018370996786549
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt240",0.0155960103055956
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt241",0.0445395654936781
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt245",0.0714704656128881
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt246",0.110331544168018
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt247",-0.146148180483895
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt250",0.053084893553867
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt258",-0.0464976747701164
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt259",0.0991540662107078
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt260",0.00840394438624733
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt261",-0.0160258769961229
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt262",-0.0487802760509097
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt265",-0.0529804818990876
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt266",0.0630424783657564
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt267",-0.0346188576394591
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt269",0.101344901988264
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt271",-0.0834621207865536
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt274",0.023001290820286
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt276",-0.0232849649921257
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt277",0.0407432319732406
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt281",0.108134557601727
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt285",0.0715051464308251
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt287",-0.0972165043753842
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt288",0.0362665045665862
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt289",-0.0315576890560357
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt290",-0.00534790355513113
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt292",0.0127628436899607
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt294",0.0648833888608448
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250726,"ntgt299",-0.0803259447660273
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt2",0.151615083962504
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt5",0.0415461749597011
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt7",0.0386684250670038
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt8",0.19534159714587
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt10",0.0860291921798195
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt11",0.08910955290498
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt12",-0.0269547461026658
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt18",0.0272274601179515
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt19",-0.0375990183818368
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt20",0.00649599650697167
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt22",0.083199567085925
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt23",-0.0383756013238371
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt24",-0.046973339831382
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt25",0.062317632161882
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt26",0.027376410325361
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt27",-0.0282305189282661
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt28",-0.00962486871585859
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt29",0.083094917340595
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt32",0.0533050732522407
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt34",0.046104311879314
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt35",0.0422933309018232
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt38",-0.0418658090506549
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt39",-0.0570004695313948
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt42",-0.0897975303329099
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt43",0.0709979060866342
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt45",0.0811370658634435
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt52",0.0637291178687724
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt56",0.000514811915904875
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt61",0.0581303630888811
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt62",0.191497367393796
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt63",-0.0300892018542317
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt65",-0.0182641357531047
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt69",0.12777732780719
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt72",0.119363662899866
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt76",0.00578335915163032
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt78",0.121067485681429
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt80",0.0135885443847581
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt89",0.0830805053774039
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt90",0.0025210574834231
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt92",0.253909046393914
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt93",0.0221848744533024
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt94",0.0191250673218432
"simcrispr-interaction-v1","BARCS-original [safe-harbor]",20250726,"ntgt95",0.0298184627609467
